ID,ID Partido,Temperatura,Unidad
999,999,24.79,Centigrados
1000,1000,26.68,Centigrados
1001,1001,25.85,Centigrados
1002,1002,23.34,Centigrados
1003,1003,24.51,Centigrados
1004,1004,22.17,Centigrados
1005,1005,30.14,Centigrados
1006,1006,28.17,Centigrados
1007,1007,28.84,Centigrados
1008,1008,26.51,Centigrados
1009,1009,23.33,Centigrados
1010,1010,28.29,Centigrados
1011,1011,25.74,Centigrados
1012,1012,29.01,Centigrados
1013,1013,22.63,Centigrados
1014,1014,24.13,Centigrados
1015,1015,30.05,Centigrados
1016,1016,29.12,Centigrados
1017,1017,23.64,Centigrados
1018,1018,28.61,Centigrados
1019,1019,25.53,Centigrados
1020,1020,29.78,Centigrados
1021,1021,29.5,Centigrados
1022,1022,24.27,Centigrados
1023,1023,24.7,Centigrados
1024,1024,29.18,Centigrados
1025,1025,23.39,Centigrados
1026,1026,30.08,Centigrados
1027,1027,25.32,Centigrados
1028,1028,24.83,Centigrados
1029,1029,29.01,Centigrados
1030,1030,23.17,Centigrados
1031,1031,29.58,Centigrados
1032,1032,23.56,Centigrados
1033,1033,24.04,Centigrados
1034,1034,27.42,Centigrados
1035,1035,29.41,Centigrados
1036,1036,28.62,Centigrados
1037,1037,25.18,Centigrados
1038,1038,29.69,Centigrados
1039,1039,29.88,Centigrados
1040,1040,27.48,Centigrados
1041,1041,24.34,Centigrados
1042,1042,28.75,Centigrados
1043,1043,23.84,Centigrados
1044,1044,23.42,Centigrados
1045,1045,27.79,Centigrados
1046,1046,28.89,Centigrados
1047,1047,25.09,Centigrados
1048,1048,24.32,Centigrados
1049,1049,26.02,Centigrados
1050,1050,28.44,Centigrados
1051,1051,27.96,Centigrados
1052,1052,29.69,Centigrados
1053,1053,24.51,Centigrados
1054,1054,24.78,Centigrados
1055,1055,30.31,Centigrados
1056,1056,28.77,Centigrados
1057,1057,23.48,Centigrados
1058,1058,27.74,Centigrados
1059,1059,25.47,Centigrados
1060,1060,25.55,Centigrados
1061,1061,23.2,Centigrados
1062,1062,23.6,Centigrados
1063,1063,23.77,Centigrados
1064,1064,28.11,Centigrados
1065,1065,23.64,Centigrados
1066,1066,30.97,Centigrados
1067,1067,27.93,Centigrados
1068,1068,30.57,Centigrados
1069,1069,29.37,Centigrados
1070,1070,24.93,Centigrados
1071,1071,27.92,Centigrados
1072,1072,26.67,Centigrados
1073,1073,23.94,Centigrados
1074,1074,27.23,Centigrados
1075,1075,24.18,Centigrados
1076,1076,26.26,Centigrados
1077,1077,26.77,Centigrados
1078,1078,29.7,Centigrados
1079,1079,24.01,Centigrados
1080,1080,27.24,Centigrados
1081,1081,23.87,Centigrados
1082,1082,25.43,Centigrados
1083,1083,24.4,Centigrados
1084,1084,30.35,Centigrados
1085,1085,28.06,Centigrados
1086,1086,29.93,Centigrados
1087,1087,28.84,Centigrados
1088,1088,28.83,Centigrados
1089,1089,26.16,Centigrados
1090,1090,25.19,Centigrados
1091,1091,30.15,Centigrados
1092,1092,30.36,Centigrados
1093,1093,30.9,Centigrados
1094,1094,30.16,Centigrados
1095,1095,26.25,Centigrados
1096,1096,23.82,Centigrados
1097,1097,27.76,Centigrados
1098,1098,27.3,Centigrados
1099,1099,26.28,Centigrados
1100,1100,26.94,Centigrados
1101,1101,24.18,Centigrados
1102,1102,30.15,Centigrados
1103,1103,23.51,Centigrados
1104,1104,29.57,Centigrados
1105,1105,27.12,Centigrados
1106,1106,24.17,Centigrados
1107,1107,26.22,Centigrados
1108,1108,26.55,Centigrados
1109,1109,26.91,Centigrados
1110,1110,28.26,Centigrados
1111,1111,26.46,Centigrados
1112,1112,29.33,Centigrados
1113,1113,24.15,Centigrados
1114,1114,23.62,Centigrados
1115,1115,23.26,Centigrados
1116,1116,29.43,Centigrados
1117,1117,25.65,Centigrados
1118,1118,28.34,Centigrados
1119,1119,23.5,Centigrados
1120,1120,25.31,Centigrados
1121,1121,30.95,Centigrados
1122,1122,29.88,Centigrados
1123,1123,25.09,Centigrados
1124,1124,27.9,Centigrados
1125,1125,25.52,Centigrados
1126,1126,26.41,Centigrados
1127,1127,29.32,Centigrados
1128,1128,28.4,Centigrados
1129,1129,29.81,Centigrados
1130,1130,28.9,Centigrados
1131,1131,25.16,Centigrados
1132,1132,23.1,Centigrados
1133,1133,26,Centigrados
1134,1134,26.62,Centigrados
1135,1135,28.43,Centigrados
1136,1136,26.12,Centigrados
1137,1137,23.93,Centigrados
1138,1138,28.42,Centigrados
1139,1139,28.43,Centigrados
1140,1140,30.31,Centigrados
1141,1141,26.58,Centigrados
1142,1142,25.24,Centigrados
1143,1143,28.12,Centigrados
1144,1144,25.12,Centigrados
1145,1145,24.45,Centigrados
1146,1146,25.33,Centigrados
1147,1147,30.23,Centigrados
1148,1148,28.38,Centigrados
1149,1149,29.97,Centigrados
1150,1150,23.65,Centigrados
1151,1151,30.02,Centigrados
1152,1152,25.81,Centigrados
1153,1153,27.51,Centigrados
1154,1154,23.06,Centigrados
1155,1155,23.7,Centigrados
1156,1156,27.31,Centigrados
1157,1157,25.2,Centigrados
1158,1158,24.01,Centigrados
1159,1159,21.42,Centigrados
1160,1160,22.01,Centigrados
1161,1161,22.16,Centigrados
1162,1162,20.74,Centigrados
1163,1163,25.66,Centigrados
1164,1164,21.15,Centigrados
1165,1165,22.83,Centigrados
1166,1166,26.46,Centigrados
1167,1167,27.77,Centigrados
1168,1168,24.81,Centigrados
1169,1169,26.43,Centigrados
1170,1170,25.62,Centigrados
1171,1171,21.16,Centigrados
1172,1172,26.65,Centigrados
1173,1173,23.14,Centigrados
1174,1174,24.35,Centigrados
1175,1175,22.13,Centigrados
1176,1176,25.85,Centigrados
1177,1177,21.56,Centigrados
1178,1178,25.48,Centigrados
1179,1179,20.88,Centigrados
1180,1180,22.98,Centigrados
1181,1181,26.27,Centigrados
1182,1182,29.7,Centigrados
1183,1183,21.37,Centigrados
1184,1184,27.16,Centigrados
1185,1185,23.42,Centigrados
1186,1186,25.62,Centigrados
1187,1187,27.14,Centigrados
1188,1188,24.65,Centigrados
1189,1189,25.11,Centigrados
1190,1190,23.41,Centigrados
1191,1191,27.64,Centigrados
1192,1192,22.09,Centigrados
1193,1193,26.85,Centigrados
1194,1194,26.27,Centigrados
1195,1195,21.31,Centigrados
1196,1196,24.38,Centigrados
1197,1197,29.31,Centigrados
1198,1198,27.85,Centigrados
1199,1199,24.59,Centigrados
1200,1200,25.24,Centigrados
1201,1201,22.18,Centigrados
1202,1202,29.27,Centigrados
1203,1203,22.9,Centigrados
1204,1204,25.63,Centigrados
1205,1205,27.57,Centigrados
1206,1206,25.19,Centigrados
1207,1207,23.57,Centigrados
1208,1208,27.25,Centigrados
1209,1209,28.1,Centigrados
1210,1210,27.42,Centigrados
1211,1211,28.93,Centigrados
1212,1212,24.93,Centigrados
1213,1213,27.4,Centigrados
1214,1214,24.34,Centigrados
1215,1215,28.89,Centigrados
1216,1216,29.52,Centigrados
1217,1217,28.26,Centigrados
1218,1218,28.9,Centigrados
1219,1219,26.94,Centigrados
1220,1220,27.97,Centigrados
1221,1221,29.01,Centigrados
1222,1222,25.32,Centigrados
1223,1223,25.4,Centigrados
1224,1224,21.83,Centigrados
1225,1225,28.57,Centigrados
1226,1226,24.05,Centigrados
1227,1227,26.01,Centigrados
1228,1228,25.7,Centigrados
1229,1229,28.76,Centigrados
1230,1230,27.74,Centigrados
1231,1231,24.9,Centigrados
1232,1232,21.58,Centigrados
1233,1233,23.87,Centigrados
1234,1234,25.39,Centigrados
1235,1235,30.14,Centigrados
1236,1236,27.14,Centigrados
1237,1237,25.69,Centigrados
1238,1238,24.02,Centigrados
1239,1239,24.45,Centigrados
1240,1240,29.56,Centigrados
1241,1241,24.66,Centigrados
1242,1242,27.75,Centigrados
1243,1243,29.36,Centigrados
1244,1244,23.95,Centigrados
1245,1245,23.76,Centigrados
1246,1246,28.98,Centigrados
1247,1247,29.57,Centigrados
1248,1248,28.47,Centigrados
1249,1249,24.73,Centigrados
1250,1250,25.59,Centigrados
1251,1251,30.07,Centigrados
1252,1252,26.79,Centigrados
1253,1253,24.98,Centigrados
1254,1254,27.21,Centigrados
1255,1255,25.32,Centigrados
1256,1256,28.76,Centigrados
1257,1257,27.37,Centigrados
1258,1258,30.82,Centigrados
1259,1259,24.42,Centigrados
1260,1260,25.84,Centigrados
1261,1261,28.05,Centigrados
1262,1262,30.06,Centigrados
1263,1263,26.75,Centigrados
1264,1264,29.9,Centigrados
1265,1265,24.53,Centigrados
1266,1266,23.15,Centigrados
1267,1267,24.12,Centigrados
1268,1268,29.99,Centigrados
1269,1269,29.99,Centigrados
1270,1270,24.81,Centigrados
1271,1271,28.23,Centigrados
1272,1272,25.3,Centigrados
1273,1273,27.22,Centigrados
1274,1274,29,Centigrados
1275,1275,26.86,Centigrados
1276,1276,23.87,Centigrados
1277,1277,22.75,Centigrados
1278,1278,22.99,Centigrados
1279,1279,24.85,Centigrados
1280,1280,28.98,Centigrados
1281,1281,30.27,Centigrados
1282,1282,22.78,Centigrados
1283,1283,24.96,Centigrados
1284,1284,25.85,Centigrados
1285,1285,26.94,Centigrados
1286,1286,24.92,Centigrados
1287,1287,25.61,Centigrados
1288,1288,22.95,Centigrados
1289,1289,28.19,Centigrados
1290,1290,29.3,Centigrados
1291,1291,23.34,Centigrados
1292,1292,29.35,Centigrados
1293,1293,29.37,Centigrados
1294,1294,27.48,Centigrados
1295,1295,23.23,Centigrados
1296,1296,25.43,Centigrados
1297,1297,26.29,Centigrados
1298,1298,26.81,Centigrados
1299,1299,23.01,Centigrados
1300,1300,26.88,Centigrados
1301,1301,27.21,Centigrados
1302,1302,28.18,Centigrados
1303,1303,26.58,Centigrados
1304,1304,26.49,Centigrados
1305,1305,26.86,Centigrados
1306,1306,28.04,Centigrados
1307,1307,29.66,Centigrados
1308,1308,26.68,Centigrados
1309,1309,24.42,Centigrados
1310,1310,28.22,Centigrados
1311,1311,26.27,Centigrados
1312,1312,30,Centigrados
1313,1313,26.67,Centigrados
1314,1314,25.5,Centigrados
1315,1315,28.07,Centigrados
1316,1316,24.89,Centigrados
1317,1317,27.55,Centigrados
1318,1318,23.71,Centigrados
1319,1319,22.19,Centigrados
1320,1320,23.43,Centigrados
1321,1321,25.21,Centigrados
1322,1322,27.68,Centigrados
1323,1323,29.07,Centigrados
1324,1324,26.96,Centigrados
1325,1325,25.22,Centigrados
1326,1326,22.98,Centigrados
1327,1327,30.52,Centigrados
1328,1328,25.97,Centigrados
1329,1329,24.54,Centigrados
1330,1330,26.63,Centigrados
1331,1331,25.55,Centigrados
1332,1332,28.25,Centigrados
1333,1333,27.91,Centigrados
1334,1334,30.17,Centigrados
1335,1335,23.34,Centigrados
1336,1336,26.17,Centigrados
1337,1337,29.63,Centigrados
1338,1338,23.23,Centigrados
1339,1339,24.6,Centigrados
1340,1340,25.35,Centigrados
1341,1341,26.15,Centigrados
1342,1342,24.52,Centigrados
1343,1343,26.15,Centigrados
1344,1344,23.86,Centigrados
1345,1345,22.8,Centigrados
1346,1346,30.24,Centigrados
1347,1347,24.4,Centigrados
1348,1348,27.15,Centigrados
1349,1349,27.99,Centigrados
1350,1350,27.24,Centigrados
1351,1351,29.42,Centigrados
1352,1352,25.26,Centigrados
1353,1353,26.6,Centigrados
1354,1354,23.95,Centigrados
1355,1355,23.92,Centigrados
1356,1356,27.91,Centigrados
1357,1357,23.11,Centigrados
1358,1358,26.7,Centigrados
1359,1359,25.19,Centigrados
1360,1360,30.19,Centigrados
1361,1361,27.26,Centigrados
1362,1362,26.32,Centigrados
1363,1363,23.01,Centigrados
1364,1364,30.85,Centigrados
1365,1365,24.44,Centigrados
1366,1366,30.88,Centigrados
1367,1367,27.25,Centigrados
1368,1368,29.42,Centigrados
1369,1369,30.75,Centigrados
1370,1370,29.73,Centigrados
1371,1371,24.04,Centigrados
1372,1372,27.95,Centigrados
1373,1373,25.45,Centigrados
1374,1374,28.65,Centigrados
1375,1375,27.08,Centigrados
1376,1376,27.22,Centigrados
1377,1377,25.05,Centigrados
1378,1378,28.35,Centigrados
1379,1379,26.43,Centigrados
1380,1380,25.56,Centigrados
1381,1381,25.64,Centigrados
1382,1382,30.62,Centigrados
1383,1383,28.79,Centigrados
1384,1384,26.9,Centigrados
1385,1385,25.36,Centigrados
1386,1386,28.69,Centigrados
1387,1387,29.12,Centigrados
1388,1388,27.55,Centigrados
1389,1389,25.44,Centigrados
1390,1390,30.17,Centigrados
1391,1391,29.19,Centigrados
1392,1392,24.17,Centigrados
1393,1393,26.79,Centigrados
1394,1394,27.11,Centigrados
1395,1395,24.05,Centigrados
1396,1396,25.72,Centigrados
1397,1397,29.95,Centigrados
1398,1398,24.92,Centigrados
1399,1399,28.44,Centigrados
1400,1400,28.49,Centigrados
1401,1401,27,Centigrados
1402,1402,23.94,Centigrados
1403,1403,27.89,Centigrados
1404,1404,27.58,Centigrados
1405,1405,24.14,Centigrados
1406,1406,25.16,Centigrados
1407,1407,23.54,Centigrados
1408,1408,24.05,Centigrados
1409,1409,23.26,Centigrados
1410,1410,31.23,Centigrados
1411,1411,28.6,Centigrados
1412,1412,30.95,Centigrados
1413,1413,30.53,Centigrados
1414,1414,24.74,Centigrados
1415,1415,27.71,Centigrados
1416,1416,26.48,Centigrados
1417,1417,27.1,Centigrados
1418,1418,30.66,Centigrados
1419,1419,26.24,Centigrados
1420,1420,26.28,Centigrados
1421,1421,25.66,Centigrados
1422,1422,25.37,Centigrados
1423,1423,27.36,Centigrados
1424,1424,25.47,Centigrados
1425,1425,27.59,Centigrados
1426,1426,30.05,Centigrados
1427,1427,23.52,Centigrados
1428,1428,29.15,Centigrados
1429,1429,26.42,Centigrados
1430,1430,28.18,Centigrados
1431,1431,27.37,Centigrados
1432,1432,28.09,Centigrados
1433,1433,23.31,Centigrados
1434,1434,22.55,Centigrados
1435,1435,25.77,Centigrados
1436,1436,30.41,Centigrados
1437,1437,26.79,Centigrados
1438,1438,29.17,Centigrados
1439,1439,25.9,Centigrados
1440,1440,28.03,Centigrados
1441,1441,28.53,Centigrados
1442,1442,28.27,Centigrados
1443,1443,27.2,Centigrados
1444,1444,29.17,Centigrados
1445,1445,29.55,Centigrados
1446,1446,29.35,Centigrados
1447,1447,24.91,Centigrados
1448,1448,22.77,Centigrados
1449,1449,25.91,Centigrados
1450,1450,22.52,Centigrados
1451,1451,26.99,Centigrados
1452,1452,27.75,Centigrados
1453,1453,25.47,Centigrados
1454,1454,22.37,Centigrados
1455,1455,29.56,Centigrados
1456,1456,23.53,Centigrados
1457,1457,29.21,Centigrados
1458,1458,24.52,Centigrados
1459,1459,22.97,Centigrados
1460,1460,26.51,Centigrados
1461,1461,29.21,Centigrados
1462,1462,23.6,Centigrados
1463,1463,28.5,Centigrados
1464,1464,25.15,Centigrados
1465,1465,23.06,Centigrados
1466,1466,27.79,Centigrados
1467,1467,26.52,Centigrados
1468,1468,29.41,Centigrados
1469,1469,24.03,Centigrados
1470,1470,20.71,Centigrados
1471,1471,29.71,Centigrados
1472,1472,26.13,Centigrados
1473,1473,25.46,Centigrados
1474,1474,25.71,Centigrados
1475,1475,27.36,Centigrados
1476,1476,26.86,Centigrados
1477,1477,21.68,Centigrados
1478,1478,27.16,Centigrados
1479,1479,23.03,Centigrados
1480,1480,22.43,Centigrados
1481,1481,23.78,Centigrados
1482,1482,22.8,Centigrados
1483,1483,25.31,Centigrados
1484,1484,24.02,Centigrados
1485,1485,22.19,Centigrados
1486,1486,29.65,Centigrados
1487,1487,28.19,Centigrados
1488,1488,24.74,Centigrados
1489,1489,21.1,Centigrados
1490,1490,22.11,Centigrados
1491,1491,23.29,Centigrados
1492,1492,27.71,Centigrados
1493,1493,26.22,Centigrados
1494,1494,27.27,Centigrados
1495,1495,20.68,Centigrados
1496,1496,25.81,Centigrados
1497,1497,24.41,Centigrados
1498,1498,21.84,Centigrados
1499,1499,25.18,Centigrados
1500,1500,27.83,Centigrados
1501,1501,21.77,Centigrados
1502,1502,25.5,Centigrados
1503,1503,26.47,Centigrados
1504,1504,23.2,Centigrados
1505,1505,26.07,Centigrados
1506,1506,24.49,Centigrados
1507,1507,27.55,Centigrados
1508,1508,24.47,Centigrados
1509,1509,25.9,Centigrados
1510,1510,29.5,Centigrados
1511,1511,28.89,Centigrados
1512,1512,27.27,Centigrados
1513,1513,20.94,Centigrados
1514,1514,28.33,Centigrados
1515,1515,25.23,Centigrados
1516,1516,25.33,Centigrados
1517,1517,26.02,Centigrados
1518,1518,24.9,Centigrados
1519,1519,29.14,Centigrados
1520,1520,27.35,Centigrados
1521,1521,26.49,Centigrados
1522,1522,23.74,Centigrados
1523,1523,23.16,Centigrados
1524,1524,27.07,Centigrados
1525,1525,27.36,Centigrados
1526,1526,26.39,Centigrados
1527,1527,23.32,Centigrados
1528,1528,26.05,Centigrados
1529,1529,23.61,Centigrados
1530,1530,30.17,Centigrados
1531,1531,24.13,Centigrados
1532,1532,22.41,Centigrados
1533,1533,22.2,Centigrados
1534,1534,24.03,Centigrados
1535,1535,24.43,Centigrados
1536,1536,25.62,Centigrados
1537,1537,27.17,Centigrados
1538,1538,25.77,Centigrados
1539,1539,25.14,Centigrados
1540,1540,28.02,Centigrados
1541,1541,25.96,Centigrados
1542,1542,22.34,Centigrados
1543,1543,24.51,Centigrados
1544,1544,24.67,Centigrados
1545,1545,23.89,Centigrados
1546,1546,27.94,Centigrados
1547,1547,21.31,Centigrados
1548,1548,23.6,Centigrados
1549,1549,23.1,Centigrados
1550,1550,27.58,Centigrados
1551,1551,27.51,Centigrados
1552,1552,24.87,Centigrados
1553,1553,28.05,Centigrados
1554,1554,27.83,Centigrados
1555,1555,28.61,Centigrados
1556,1556,21.45,Centigrados
1557,1557,21.54,Centigrados
1558,1558,24.47,Centigrados
1559,1559,22.82,Centigrados
1560,1560,29.68,Centigrados
1561,1561,27.3,Centigrados
1562,1562,24.28,Centigrados
1563,1563,22.01,Centigrados
1564,1564,27.89,Centigrados
1565,1565,28.42,Centigrados
1566,1566,29.3,Centigrados
1567,1567,25.64,Centigrados
1568,1568,26.8,Centigrados
1569,1569,23.61,Centigrados
1570,1570,24.41,Centigrados
1571,1571,27.1,Centigrados
1572,1572,28.51,Centigrados
1573,1573,22.57,Centigrados
1574,1574,29.11,Centigrados
1575,1575,22.56,Centigrados
1576,1576,29.45,Centigrados
1577,1577,26.36,Centigrados
1578,1578,24.85,Centigrados
1579,1579,29.86,Centigrados
1580,1580,24.79,Centigrados
1581,1581,30.87,Centigrados
1582,1582,25.56,Centigrados
1583,1583,24.62,Centigrados
1584,1584,26.24,Centigrados
1585,1585,23.79,Centigrados
1586,1586,22.59,Centigrados
1587,1587,26.14,Centigrados
1588,1588,31.01,Centigrados
1589,1589,30.83,Centigrados
1590,1590,30.16,Centigrados
1591,1591,22.11,Centigrados
1592,1592,22.88,Centigrados
1593,1593,24.97,Centigrados
1594,1594,24.78,Centigrados
1595,1595,28.92,Centigrados
1596,1596,24.93,Centigrados
1597,1597,29.23,Centigrados
1598,1598,25.27,Centigrados
1599,1599,22.35,Centigrados
1600,1600,28.22,Centigrados
1601,1601,29.56,Centigrados
1602,1602,28.28,Centigrados
1603,1603,23.73,Centigrados
1604,1604,26.26,Centigrados
1605,1605,27.97,Centigrados
1606,1606,28.96,Centigrados
1607,1607,26.14,Centigrados
1608,1608,27.95,Centigrados
1609,1609,23.49,Centigrados
1610,1610,24.68,Centigrados
1611,1611,27.38,Centigrados
1612,1612,24.96,Centigrados
1613,1613,29.91,Centigrados
1614,1614,26.56,Centigrados
1615,1615,27.05,Centigrados
1616,1616,25.36,Centigrados
1617,1617,24.12,Centigrados
1618,1618,25.83,Centigrados
1619,1619,22.19,Centigrados
1620,1620,27.2,Centigrados
1621,1621,27.57,Centigrados
1622,1622,24.03,Centigrados
1623,1623,22.58,Centigrados
1624,1624,28.16,Centigrados
1625,1625,22.32,Centigrados
1626,1626,27.57,Centigrados
1627,1627,24.34,Centigrados
1628,1628,28.81,Centigrados
1629,1629,25.88,Centigrados
1630,1630,30.15,Centigrados
1631,1631,25.44,Centigrados
1632,1632,24.98,Centigrados
1633,1633,28.41,Centigrados
1634,1634,23.65,Centigrados
