ID_Partido,Liga,Temporada,Fecha,Hora,Equipo Local,Goles Equipo Local,Equipo Visitante,Goles Equipo Visitante,Temperatura,Altitud
275,Liga Española,1971-72,9/26/1971,10:11:27,CD Málaga,4,Burgos FC,1,25.32,205
276,Liga Española,1971-72,9/26/1971,10:11:27,Real Sociedad,1,Sevilla,1,21.29,123
277,Liga Española,1971-72,10/3/1971,10:21:32,Athletic de Bilbao,4,Celta de Vigo,0,29.05,211
278,Liga Española,1971-72,10/3/1971,10:21:32,Barcelona,0,Atlético de Madrid,0,28.93,342
279,Liga Española,1971-72,10/3/1971,10:21:32,Burgos FC,3,Real Sociedad,1,23.47,70
280,Liga Española,1971-72,10/3/1971,10:21:32,Cordoba,0,CD Malaga,0,20.88,315
281,Liga Española,1971-72,10/3/1971,10:21:32,Deportivo la Coruña,1,Las Palmas,0,24.82,318
282,Liga Española,1971-72,10/3/1971,10:21:32,Granada,1,Sporting de Gijón,0,25.91,95
283,Liga Española,1971-72,10/3/1971,10:21:32,Real Madrid,2,Sabadell,0,29.77,223
284,Liga Española,1971-72,10/3/1971,10:21:32,Sevilla,1,Espanyol,0,25.04,292
285,Liga Española,1971-72,10/3/1971,10:21:32,Valencia,2,Real Betis,0,22.77,233
286,Liga Española,1971-72,10/9/1971,10:30:10,Las Palmas,1,Sevilla,1,28.07,226
287,Liga Española,1971-72,10/10/1971,10:31:37,Atlético de Madrid,1,Granada,0,23.51,232
288,Liga Española,1971-72,10/10/1971,10:31:37,Real Betis,0,Barcelona,0,21.47,56
289,Liga Española,1971-72,10/10/1971,10:31:37,Celta de Vigo,1,Valencia,3,22.98,189
290,Liga Española,1971-72,10/10/1971,10:31:37,Espanyol,1,Burgos FC,1,21.18,310
291,Liga Española,1971-72,10/10/1971,10:31:37,Sporting de Gijón,2,Deportivo la Coruña,0,27.52,254
292,Liga Española,1971-72,10/10/1971,10:31:37,CD Málaga,1,Real Madrid,1,28.85,262
293,Liga Española,1971-72,10/10/1971,10:31:37,Real Sociedad,2,Cordoba,1,28.29,92
294,Liga Española,1971-72,10/10/1971,10:31:37,Sabadell,0,Athletic de Bilbao,0,29.36,347
295,Liga Española,1971-72,10/16/1971,10:40:15,Barcelona,1,Celta de Vigo,0,22.53,103
296,Liga Española,1971-72,10/16/1971,10:40:15,Real Madrid,1,Athletic de Bilbao,0,29.22,323
297,Liga Española,1971-72,10/17/1971,10:41:42,Burgos FC,1,Las Palmas,0,21.2,186
298,Liga Española,1971-72,10/17/1971,10:41:42,Cordoba,3,Espanyol,1,20.84,351
299,Liga Española,1971-72,10/17/1971,10:41:42,Deportivo la Coruña,1,Atlético de Madrid,1,29.34,336
300,Liga Española,1971-72,10/17/1971,10:41:42,Granada,0,Real Betis,0,22.83,236
301,Liga Española,1971-72,10/17/1971,10:41:42,CD Málaga,1,Real Sociedad,1,28.06,254
302,Liga Española,1971-72,10/17/1971,10:41:42,Sevilla,3,Sporting de Gijón,1,27.6,241
303,Liga Española,1971-72,10/17/1971,10:41:42,Valencia,3,Sabadell,1,26.55,206
304,Liga Española,1971-72,10/31/1971,11:01:51,Athletic de Bilbao,1,Valencia,1,29,179
305,Liga Española,1971-72,10/31/1971,11:01:51,Atlético de Madrid,0,Sevilla,2,29.4,240
306,Liga Española,1971-72,10/31/1971,11:01:51,Real Betis,2,Deportivo la Coruña,0,23.84,287
307,Liga Española,1971-72,10/31/1971,11:01:51,Celta de Vigo,0,Granada,0,21.66,250
308,Liga Española,1971-72,10/31/1971,11:01:51,Espanyol,4,CD Malaga,1,21.05,208
309,Liga Española,1971-72,10/31/1971,11:01:51,Sporting de Gijón,0,Burgos FC,0,26.22,203
310,Liga Española,1971-72,10/31/1971,11:01:51,Las Palmas,3,Cordoba,0,27.5,276
311,Liga Española,1971-72,10/31/1971,11:01:51,Real Sociedad,0,Real Madrid,2,22.53,173
312,Liga Española,1971-72,10/31/1971,11:01:51,Sabadell,0,Barcelona,0,26.21,235
313,Liga Española,1971-72,11/14/1971,11:22:01,Barcelona,0,Athletic de Bilbao,1,24.1,370
314,Liga Española,1971-72,11/14/1971,11:22:01,Burgos FC,0,Atlético de Madrid,0,25.97,121
315,Liga Española,1971-72,11/14/1971,11:22:01,Cordoba,0,Sporting de Gijón,1,21.33,242
316,Liga Española,1971-72,11/14/1971,11:22:01,Deportivo la Coruña,0,Celta de Vigo,1,23.76,196
317,Liga Española,1971-72,11/14/1971,11:22:01,Granada,3,Sabadell,1,23.99,170
318,Liga Española,1971-72,11/14/1971,11:22:01,CD Málaga,0,Las Palmas,0,27.41,322
319,Liga Española,1971-72,11/14/1971,11:22:01,Real Sociedad,4,Espanyol,1,27.39,117
320,Liga Española,1971-72,11/14/1971,11:22:01,Real Madrid,1,Valencia,1,26.62,107
321,Liga Española,1971-72,11/14/1971,11:22:01,Sevilla,3,Real Betis,1,29.48,230
322,Liga Española,1971-72,11/20/1971,11:30:39,Las Palmas,0,Real Sociedad,0,21.59,303
323,Liga Española,1971-72,11/21/1971,11:32:06,Athletic de Bilbao,1,Granada,0,28.35,73
324,Liga Española,1971-72,11/21/1971,11:32:06,Atlético de Madrid,2,Cordoba,2,24.58,201
325,Liga Española,1971-72,11/21/1971,11:32:06,Real Betis,2,Burgos FC,0,30.09,58
326,Liga Española,1971-72,11/21/1971,11:32:06,Celta de Vigo,4,Sevilla,1,25.11,284
327,Liga Española,1971-72,11/21/1971,11:32:06,Espanyol,0,Real Madrid,0,22.69,175
328,Liga Española,1971-72,11/21/1971,11:32:06,Sporting de Gijón,1,CD Malaga,2,28.08,220
329,Liga Española,1971-72,11/21/1971,11:32:06,Sabadell,4,Deportivo la Coruña,1,24.88,230
330,Liga Española,1971-72,11/21/1971,11:32:06,Valencia,1,Barcelona,0,22.57,315
331,Liga Española,1971-72,11/28/1971,11:42:10,Burgos FC,3,Celta de Vigo,2,22.96,94
332,Liga Española,1971-72,11/28/1971,11:42:10,Cordoba,3,Real Betis,1,25.96,47
333,Liga Española,1971-72,11/28/1971,11:42:10,Deportivo la Coruña,1,Athletic de Bilbao,0,21.51,57
334,Liga Española,1971-72,11/28/1971,11:42:10,Espanyol,4,Las Palmas,0,28.2,255
335,Liga Española,1971-72,11/28/1971,11:42:10,Granada,1,Valencia,0,23.01,46
336,Liga Española,1971-72,11/28/1971,11:42:10,CD Málaga,0,Atlético de Madrid,0,26.62,210
337,Liga Española,1971-72,11/28/1971,11:42:10,Real Sociedad,3,Sporting de Gijón,1,28.77,309
338,Liga Española,1971-72,11/28/1971,11:42:10,Real Madrid,1,Barcelona,1,23.55,87
339,Liga Española,1971-72,11/28/1971,11:42:10,Sevilla,1,Sabadell,1,25.88,256
340,Liga Española,1971-72,12/4/1971,11:50:49,Las Palmas,2,Real Madrid,0,29.97,275
341,Liga Española,1971-72,12/5/1971,11:52:15,Athletic de Bilbao,2,Sevilla,0,26.82,170
342,Liga Española,1971-72,12/5/1971,11:52:15,Atlético de Madrid,5,Real Sociedad,0,29.81,311
343,Liga Española,1971-72,12/5/1971,11:52:15,Barcelona,2,Granada,0,22.6,140
344,Liga Española,1971-72,12/5/1971,11:52:15,Real Betis,0,CD Malaga,0,25.76,130
345,Liga Española,1971-72,12/5/1971,11:52:15,Celta de Vigo,2,Cordoba,0,23.69,247
346,Liga Española,1971-72,12/5/1971,11:52:15,Sporting de Gijón,4,Espanyol,0,24.53,172
347,Liga Española,1971-72,12/5/1971,11:52:15,Sabadell,2,Burgos FC,1,29.77,65
348,Liga Española,1971-72,12/5/1971,11:52:15,Valencia,1,Deportivo la Coruña,1,29.27,209
349,Liga Española,1971-72,12/11/1971,12:00:54,Las Palmas,5,Sporting de Gijón,1,30.16,282
350,Liga Española,1971-72,12/12/1971,12:02:20,Burgos FC,1,Athletic de Bilbao,0,29.33,69
351,Liga Española,1971-72,12/12/1971,12:02:20,Cordoba,4,Sabadell,1,30.12,317
352,Liga Española,1971-72,12/12/1971,12:02:20,Deportivo la Coruña,0,Barcelona,2,23.27,176
353,Liga Española,1971-72,12/12/1971,12:02:20,Espanyol,1,Atlético de Madrid,2,29.25,125
354,Liga Española,1971-72,12/12/1971,12:02:20,CD Málaga,1,Celta de Vigo,1,25.43,363
355,Liga Española,1971-72,12/12/1971,12:02:20,Real Sociedad,6,Real Betis,0,23.49,287
356,Liga Española,1971-72,12/12/1971,12:02:20,Real Madrid,4,Granada,2,26.24,296
357,Liga Española,1971-72,12/12/1971,12:02:20,Sevilla,2,Valencia,0,25.97,343
358,Liga Española,1971-72,12/19/1971,12:12:25,Athletic de Bilbao,5,Cordoba,0,29.14,253
359,Liga Española,1971-72,12/19/1971,12:12:25,Atlético de Madrid,2,Las Palmas,0,30.77,185
360,Liga Española,1971-72,12/19/1971,12:12:25,Barcelona,1,Sevilla,0,23.78,333
361,Liga Española,1971-72,12/19/1971,12:12:25,Real Betis,0,Espanyol,1,27.69,287
362,Liga Española,1971-72,12/19/1971,12:12:25,Celta de Vigo,0,Real Sociedad,1,26.33,165
363,Liga Española,1971-72,12/19/1971,12:12:25,Sporting de Gijón,1,Real Madrid,1,30.7,272
364,Liga Española,1971-72,12/19/1971,12:12:25,Granada,2,Deportivo la Coruña,2,26.29,278
365,Liga Española,1971-72,12/19/1971,12:12:25,Sabadell,1,CD Malaga,1,26.84,225
366,Liga Española,1971-72,12/19/1971,12:12:25,Valencia,2,Burgos FC,0,26.64,116
367,Liga Española,1971-72,1/1/1972,12:31:08,Las Palmas,2,Real Betis,0,27.9,91
368,Liga Española,1971-72,1/2/1972,12:32:34,Burgos FC,2,Barcelona,3,26.93,162
369,Liga Española,1971-72,1/2/1972,12:32:34,Cordoba,0,Valencia,4,25.63,166
370,Liga Española,1971-72,1/2/1972,12:32:34,Espanyol,1,Celta de Vigo,0,22.45,248
371,Liga Española,1971-72,1/2/1972,12:32:34,Sporting de Gijón,1,Atlético de Madrid,2,22.12,283
372,Liga Española,1971-72,1/2/1972,12:32:34,CD Málaga,1,Athletic de Bilbao,0,29.53,308
373,Liga Española,1971-72,1/2/1972,12:32:34,Real Sociedad,2,Sabadell,0,25.25,340
374,Liga Española,1971-72,1/2/1972,12:32:34,Real Madrid,1,Deportivo la Coruña,0,28.84,207
375,Liga Española,1971-72,1/2/1972,12:32:34,Sevilla,2,Granada,1,22.44,115
376,Liga Española,1971-72,1/6/1972,12:38:20,Athletic de Bilbao,1,Real Sociedad,2,23.47,117
377,Liga Española,1971-72,1/6/1972,12:38:20,Barcelona,4,Cordoba,1,24.62,214
378,Liga Española,1971-72,1/6/1972,12:38:20,Real Betis,2,Sporting de Gijón,1,23.4,130
379,Liga Española,1971-72,1/6/1972,12:38:20,Celta de Vigo,2,Las Palmas,0,28.01,262
380,Liga Española,1971-72,1/6/1972,12:38:20,Deportivo la Coruña,1,Sevilla,0,27.99,229
381,Liga Española,1971-72,1/6/1972,12:38:20,Granada,2,Burgos FC,1,22.13,172
382,Liga Española,1971-72,1/6/1972,12:38:20,Real Madrid,1,Atlético de Madrid,0,24.07,266
383,Liga Española,1971-72,1/6/1972,12:38:20,Sabadell,0,Espanyol,2,22.11,230
384,Liga Española,1971-72,1/6/1972,12:38:20,Valencia,3,CD Malaga,0,28.9,296
385,Liga Española,1971-72,1/15/1972,12:51:18,Las Palmas,0,Sabadell,0,23.86,51
386,Liga Española,1971-72,1/16/1972,12:52:44,Atlético de Madrid,4,Real Betis,1,29.46,70
387,Liga Española,1971-72,1/16/1972,12:52:44,Burgos FC,3,Deportivo la Coruña,1,22.68,206
388,Liga Española,1971-72,1/16/1972,12:52:44,Cordoba,2,Granada,0,27.62,51
389,Liga Española,1971-72,1/16/1972,12:52:44,Espanyol,1,Athletic de Bilbao,2,25.29,333
390,Liga Española,1971-72,1/16/1972,12:52:44,Sporting de Gijón,2,Celta de Vigo,2,23.03,127
391,Liga Española,1971-72,1/16/1972,12:52:44,CD Málaga,0,Barcelona,0,22.49,109
392,Liga Española,1971-72,1/16/1972,12:52:44,Real Sociedad,1,Valencia,0,30.16,82
393,Liga Española,1971-72,1/16/1972,12:52:44,Sevilla,0,Real Madrid,2,26.3,369
394,Liga Española,1971-72,1/22/1972,1:01:22,Las Palmas,2,Athletic de Bilbao,1,26.3,349
395,Liga Española,1971-72,1/23/1972,1:02:49,Atlético de Madrid,0,Celta de Vigo,0,29.85,73
396,Liga Española,1971-72,1/23/1972,1:02:49,Real Betis,0,Real Madrid,0,26.83,53
397,Liga Española,1971-72,1/23/1972,1:02:49,Burgos FC,1,Sevilla,0,24.73,341
398,Liga Española,1971-72,1/23/1972,1:02:49,Cordoba,0,Deportivo la Coruña,0,23.29,98
399,Liga Española,1971-72,1/23/1972,1:02:49,Espanyol,3,Valencia,1,25.82,293
400,Liga Española,1971-72,1/23/1972,1:02:49,Sporting de Gijón,3,Sabadell,0,27.92,61
401,Liga Española,1971-72,1/23/1972,1:02:49,CD Málaga,1,Granada,0,27.36,115
402,Liga Española,1971-72,1/23/1972,1:02:49,Real Sociedad,2,Barcelona,2,22.46,374
403,Liga Española,1971-72,1/30/1972,1:12:54,Athletic de Bilbao,3,Sporting de Gijón,1,28.63,62
404,Liga Española,1971-72,1/30/1972,1:12:54,Barcelona,2,Espanyol,0,26.82,60
405,Liga Española,1971-72,1/30/1972,1:12:54,Celta de Vigo,1,Real Betis,0,24.69,374
406,Liga Española,1971-72,1/30/1972,1:12:54,Deportivo la Coruña,0,CD Malaga,0,24.94,117
407,Liga Española,1971-72,1/30/1972,1:12:54,Granada,1,Real Sociedad,0,25.31,354
408,Liga Española,1971-72,1/30/1972,1:12:54,Real Madrid,1,Burgos FC,1,23.67,180
409,Liga Española,1971-72,1/30/1972,1:12:54,Sabadell,3,Atlético de Madrid,1,24,265
410,Liga Española,1971-72,1/30/1972,1:12:54,Sevilla,1,Cordoba,1,23.07,298
411,Liga Española,1971-72,1/30/1972,1:12:54,Valencia,4,Las Palmas,0,25.93,221
412,Liga Española,1971-72,2/6/1972,1:22:58,Atlético de Madrid,1,Athletic de Bilbao,2,26.65,103
413,Liga Española,1971-72,2/6/1972,1:22:58,Real Betis,1,Sabadell,0,25.63,323
414,Liga Española,1971-72,2/6/1972,1:22:58,Celta de Vigo,1,Real Madrid,1,26.65,178
415,Liga Española,1971-72,2/6/1972,1:22:58,Cordoba,0,Burgos FC,0,29.99,123
416,Liga Española,1971-72,2/6/1972,1:22:58,Espanyol,2,Granada,3,27.27,153
417,Liga Española,1971-72,2/6/1972,1:22:58,Sporting de Gijón,4,Valencia,0,27.07,245
418,Liga Española,1971-72,2/6/1972,1:22:58,Las Palmas,1,Barcelona,2,25,360
419,Liga Española,1971-72,2/6/1972,1:22:58,CD Málaga,2,Sevilla,2,29.31,171
420,Liga Española,1971-72,2/6/1972,1:22:58,Real Sociedad,0,Deportivo la Coruña,1,28.35,117
421,Liga Española,1971-72,2/13/1972,1:33:03,Athletic de Bilbao,3,Real Betis,0,28.5,295
422,Liga Española,1971-72,2/13/1972,1:33:03,Barcelona,1,Sporting de Gijón,0,29.62,84
423,Liga Española,1971-72,2/13/1972,1:33:03,Burgos FC,3,CD Malaga,1,29.58,57
424,Liga Española,1971-72,2/13/1972,1:33:03,Deportivo la Coruña,3,Espanyol,1,24.49,276
425,Liga Española,1971-72,2/13/1972,1:33:03,Granada,3,Las Palmas,0,30.04,65
426,Liga Española,1971-72,2/13/1972,1:33:03,Real Madrid,4,Cordoba,1,22.89,206
427,Liga Española,1971-72,2/13/1972,1:33:03,Sabadell,1,Celta de Vigo,1,27.46,69
428,Liga Española,1971-72,2/13/1972,1:33:03,Sevilla,0,Real Sociedad,1,30.3,112
429,Liga Española,1971-72,2/13/1972,1:33:03,Valencia,1,Atlético de Madrid,0,29.78,191
430,Liga Española,1971-72,2/20/1972,1:43:08,Atlético de Madrid,1,Barcelona,1,29.01,151
431,Liga Española,1971-72,2/20/1972,1:43:08,Real Betis,1,Valencia,0,25.22,275
432,Liga Española,1971-72,2/20/1972,1:43:08,Celta de Vigo,2,Athletic de Bilbao,0,23.12,285
433,Liga Española,1971-72,2/20/1972,1:43:08,Espanyol,2,Sevilla,0,27.77,313
434,Liga Española,1971-72,2/20/1972,1:43:08,Sporting de Gijón,2,Granada,0,25.18,268
435,Liga Española,1971-72,2/20/1972,1:43:08,Las Palmas,2,Deportivo la Coruña,0,25.44,212
436,Liga Española,1971-72,2/20/1972,1:43:08,CD Málaga,2,Cordoba,2,23.43,293
437,Liga Española,1971-72,2/20/1972,1:43:08,Real Sociedad,2,Burgos FC,0,25.63,324
438,Liga Española,1971-72,2/20/1972,1:43:08,Sabadell,1,Real Madrid,2,23.96,145
439,Liga Española,1971-72,2/27/1972,1:53:13,Athletic de Bilbao,3,Sabadell,1,24.07,344
440,Liga Española,1971-72,2/27/1972,1:53:13,Barcelona,2,Real Betis,2,25.92,156
441,Liga Española,1971-72,2/27/1972,1:53:13,Burgos FC,2,Espanyol,1,25.14,114
442,Liga Española,1971-72,2/27/1972,1:53:13,Cordoba,1,Real Sociedad,0,26.39,137
443,Liga Española,1971-72,2/27/1972,1:53:13,Deportivo la Coruña,1,Sporting de Gijón,1,28.23,230
444,Liga Española,1971-72,2/27/1972,1:53:13,Granada,1,Atlético de Madrid,0,27.17,130
445,Liga Española,1971-72,2/27/1972,1:53:13,Real Madrid,1,CD Malaga,0,30.19,178
446,Liga Española,1971-72,2/27/1972,1:53:13,Sevilla,0,Las Palmas,2,22.89,273
447,Liga Española,1971-72,2/27/1972,1:53:13,Valencia,4,Celta de Vigo,0,23.56,71
448,Liga Española,1971-72,3/4/1972,2:01:51,Las Palmas,3,Burgos FC,1,28.58,221
449,Liga Española,1971-72,3/5/1972,2:03:18,Athletic de Bilbao,1,Real Madrid,0,29.85,101
450,Liga Española,1971-72,3/5/1972,2:03:18,Atlético de Madrid,2,Deportivo la Coruña,1,26.68,300
451,Liga Española,1971-72,3/5/1972,2:03:18,Real Betis,1,Granada,0,25.09,53
452,Liga Española,1971-72,3/5/1972,2:03:18,Celta de Vigo,1,Barcelona,2,26.68,295
453,Liga Española,1971-72,3/5/1972,2:03:18,Espanyol,1,Cordoba,1,29.4,361
454,Liga Española,1971-72,3/5/1972,2:03:18,Sporting de Gijón,1,Sevilla,0,23.69,306
455,Liga Española,1971-72,3/5/1972,2:03:18,Real Sociedad,1,CD Malaga,0,29.1,78
456,Liga Española,1971-72,3/5/1972,2:03:18,Sabadell,1,Valencia,1,28.27,149
457,Liga Española,1971-72,3/12/1972,2:13:22,Barcelona,2,Sabadell,0,27.95,203
458,Liga Española,1971-72,3/12/1972,2:13:22,Burgos FC,1,Sporting de Gijón,0,23.38,310
459,Liga Española,1971-72,3/12/1972,2:13:22,Cordoba,2,Las Palmas,2,27.37,299
460,Liga Española,1971-72,3/12/1972,2:13:22,Deportivo la Coruña,1,Real Betis,1,31.07,324
461,Liga Española,1971-72,3/12/1972,2:13:22,Granada,0,Celta de Vigo,0,24.29,226
462,Liga Española,1971-72,3/12/1972,2:13:22,CD Málaga,1,Espanyol,0,26.55,373
463,Liga Española,1971-72,3/12/1972,2:13:22,Real Madrid,2,Real Sociedad,1,31.1,150
464,Liga Española,1971-72,3/12/1972,2:13:22,Sevilla,3,Atlético de Madrid,3,23.42,333
465,Liga Española,1971-72,3/12/1972,2:13:22,Valencia,2,Athletic de Bilbao,0,23.3,165
466,Liga Española,1971-72,3/18/1972,2:22:01,Las Palmas,2,CD Malaga,0,27.07,338
467,Liga Española,1971-72,3/19/1972,2:23:27,Athletic de Bilbao,0,Barcelona,1,24.13,323
468,Liga Española,1971-72,3/19/1972,2:23:27,Atlético de Madrid,1,Burgos FC,0,30.77,363
469,Liga Española,1971-72,3/19/1972,2:23:27,Real Betis,1,Sevilla,1,29.69,265
470,Liga Española,1971-72,3/19/1972,2:23:27,Celta de Vigo,3,Deportivo la Coruña,1,29.92,264
471,Liga Española,1971-72,3/19/1972,2:23:27,Espanyol,1,Real Sociedad,0,28.73,160
472,Liga Española,1971-72,3/19/1972,2:23:27,Sporting de Gijón,0,Cordoba,0,24.66,243
473,Liga Española,1971-72,3/19/1972,2:23:27,Sabadell,0,Granada,0,23.94,290
474,Liga Española,1971-72,3/19/1972,2:23:27,Valencia,1,Real Madrid,2,27.46,96
475,Liga Española,1971-72,3/26/1972,2:33:32,Barcelona,1,Valencia,1,30.62,194
476,Liga Española,1971-72,3/26/1972,2:33:32,Burgos FC,0,Real Betis,1,28.06,125
477,Liga Española,1971-72,3/26/1972,2:33:32,Cordoba,0,Atlético de Madrid,1,27.64,285
478,Liga Española,1971-72,3/26/1972,2:33:32,Deportivo la Coruña,1,Sabadell,0,29.27,361
479,Liga Española,1971-72,3/26/1972,2:33:32,Granada,5,Athletic de Bilbao,1,25.2,276
480,Liga Española,1971-72,3/26/1972,2:33:32,CD Málaga,1,Sporting de Gijón,1,27.14,215
481,Liga Española,1971-72,3/26/1972,2:33:32,Real Sociedad,1,Las Palmas,0,27.19,132
482,Liga Española,1971-72,3/26/1972,2:33:32,Real Madrid,3,Espanyol,0,31.09,146
483,Liga Española,1971-72,3/26/1972,2:33:32,Sevilla,4,Celta de Vigo,0,30.69,205
484,Liga Española,1971-72,4/2/1972,2:43:37,Athletic de Bilbao,1,Deportivo la Coruña,0,30.51,296
485,Liga Española,1971-72,4/2/1972,2:43:37,Atlético de Madrid,0,CD Malaga,0,23.88,339
486,Liga Española,1971-72,4/2/1972,2:43:37,Real Betis,0,Cordoba,0,27.96,147
487,Liga Española,1971-72,4/2/1972,2:43:37,Celta de Vigo,2,Burgos FC,0,30.19,259
488,Liga Española,1971-72,4/2/1972,2:43:37,Sporting de Gijón,1,Real Sociedad,0,31.24,238
489,Liga Española,1971-72,4/2/1972,2:43:37,Las Palmas,1,Espanyol,0,23.49,115
490,Liga Española,1971-72,4/2/1972,2:43:37,Sabadell,0,Sevilla,0,24.01,287
491,Liga Española,1971-72,4/2/1972,2:43:37,Valencia,2,Granada,1,24.27,258
492,Liga Española,1971-72,4/3/1972,2:45:03,Barcelona,1,Real Madrid,0,30.86,280
493,Liga Española,1971-72,4/9/1972,2:53:42,Burgos FC,4,Sabadell,1,26.22,184
494,Liga Española,1971-72,4/9/1972,2:53:42,Cordoba,0,Celta de Vigo,0,30.04,325
495,Liga Española,1971-72,4/9/1972,2:53:42,Deportivo la Coruña,3,Valencia,0,24.27,75
496,Liga Española,1971-72,4/9/1972,2:53:42,Espanyol,0,Sporting de Gijón,0,27.29,354
497,Liga Española,1971-72,4/9/1972,2:53:42,Granada,2,Barcelona,0,30.28,133
498,Liga Española,1971-72,4/9/1972,2:53:42,CD Málaga,0,Real Betis,0,28.4,146
499,Liga Española,1971-72,4/9/1972,2:53:42,Real Sociedad,0,Atlético de Madrid,0,26.45,337
500,Liga Española,1971-72,4/9/1972,2:53:42,Real Madrid,2,Las Palmas,0,25.78,99
501,Liga Española,1971-72,4/9/1972,2:53:42,Sevilla,0,Athletic de Bilbao,1,25.72,261
502,Liga Española,1971-72,4/16/1972,3:03:46,Athletic de Bilbao,1,Burgos FC,0,27.36,351
503,Liga Española,1971-72,4/16/1972,3:03:46,Atlético de Madrid,1,Espanyol,1,30.49,247
504,Liga Española,1971-72,4/16/1972,3:03:46,Barcelona,1,Deportivo la Coruña,0,23.95,69
505,Liga Española,1971-72,4/16/1972,3:03:46,Real Betis,1,Real Sociedad,0,28.69,162
506,Liga Española,1971-72,4/16/1972,3:03:46,Celta de Vigo,1,CD Malaga,1,24.73,144
507,Liga Española,1971-72,4/16/1972,3:03:46,Sporting de Gijón,0,Las Palmas,1,26.89,195
508,Liga Española,1971-72,4/16/1972,3:03:46,Granada,2,Real Madrid,1,27.94,241
509,Liga Española,1971-72,4/16/1972,3:03:46,Sabadell,1,Cordoba,0,24.06,129
510,Liga Española,1971-72,4/16/1972,3:03:46,Valencia,2,Sevilla,0,27.26,150
511,Liga Española,1971-72,4/22/1972,3:12:25,Las Palmas,1,Atlético de Madrid,0,30.39,72
512,Liga Española,1971-72,4/22/1972,3:12:25,Sevilla,1,Barcelona,2,28.49,280
513,Liga Española,1971-72,4/23/1972,3:13:51,Burgos FC,0,Valencia,1,28.44,309
514,Liga Española,1971-72,4/23/1972,3:13:51,Cordoba,0,Athletic de Bilbao,1,24.92,295
515,Liga Española,1971-72,4/23/1972,3:13:51,Deportivo la Coruña,2,Granada,0,25.75,368
516,Liga Española,1971-72,4/23/1972,3:13:51,Espanyol,3,Real Betis,0,29.56,286
517,Liga Española,1971-72,4/23/1972,3:13:51,CD Málaga,1,Sabadell,0,29.61,232
518,Liga Española,1971-72,4/23/1972,3:13:51,Real Sociedad,0,Celta de Vigo,0,31.18,128
519,Liga Española,1971-72,4/23/1972,3:13:51,Real Madrid,1,Sporting de Gijón,0,29.55,370
520,Liga Española,1971-72,4/29/1972,3:22:30,Valencia,4,Cordoba,2,30.18,286
521,Liga Española,1971-72,4/30/1972,3:23:56,Athletic de Bilbao,0,CD Malaga,0,31.14,135
522,Liga Española,1971-72,4/30/1972,3:23:56,Atlético de Madrid,1,Sporting de Gijón,0,30.22,360
523,Liga Española,1971-72,4/30/1972,3:23:56,Barcelona,2,Burgos FC,1,28.88,292
524,Liga Española,1971-72,4/30/1972,3:23:56,Real Betis,2,Las Palmas,1,25.34,189
525,Liga Española,1971-72,4/30/1972,3:23:56,Celta de Vigo,4,Espanyol,2,29.66,319
526,Liga Española,1971-72,4/30/1972,3:23:56,Deportivo la Coruña,1,Real Madrid,0,24.73,99
527,Liga Española,1971-72,4/30/1972,3:23:56,Granada,3,Sevilla,0,23.5,86
528,Liga Española,1971-72,4/30/1972,3:23:56,Sabadell,3,Real Sociedad,1,24.3,62
529,Liga Española,1971-72,5/6/1972,3:32:34,Las Palmas,1,Celta de Vigo,1,24.92,109
530,Liga Española,1971-72,5/6/1972,3:32:34,CD Málaga,0,Valencia,2,26.76,329
531,Liga Española,1971-72,5/7/1972,3:34:01,Atlético de Madrid,4,Real Madrid,1,25.98,271
532,Liga Española,1971-72,5/7/1972,3:34:01,Burgos FC,1,Granada,1,29.47,127
533,Liga Española,1971-72,5/7/1972,3:34:01,Cordoba,1,Barcelona,0,26.97,314
534,Liga Española,1971-72,5/7/1972,3:34:01,Espanyol,2,Sabadell,1,29.94,356
